address,attraction,chance,city,cname,collected,cuuid,day,degree,delivered,endtime,ftype,iname,industry,info,invited,logo,maxsal,mina_url,minsal,month,overdue,refresh,reslan,scale,url
北京市海淀区文津国际公寓,技术大牛亲自带,面议,北京,慧安金科,0,com_5m6ud3b4opsq,5,硕士,0,2018-10-23,1,大数据实习生,计算机/互联网,<p>工作职责：</p><p></p><p>数据工程师应有丰富的安全或反欺诈背景，做过垃圾邮件分类，钓鱼网站检测和<span>Botnet</span>检测的人才优先。安全数据科学家能够在复杂多样的数据集中寻找新的攻击模式，并且擅长使用各种统计和异常检测方法来发现可疑行为，保护客户免受欺诈，攻击和服务滥用。他<span>/</span>她需要解释复杂数据里的攻击模式，创建和维护专有的威胁和信誉数据库。<span></span></p>​<br><p></p><p>职位要求：</p><p>211/985计算机或相关领域的硕士学位以及以上学历<span>;<br> • </span>统计技术经验<span>;<br> • </span>分析大型分布式数据集的经验<span>;<br> • Java、</span><span>Python</span>的编程经验<span>;<br> • 对人工智能行业有兴趣</span><span><br> • </span>良好的沟通能力<span>;</span></p>,0,https://sxsimg.xiaoyuanzhao.com/55/76/5599D787ED9BD014ED8FD8919E627F76.png,400,pages/zwDetail/zwDetail?uuid=inn_znescgnpthh6,200,3,0,2018-10-09 11:38:05,中文,15-50人,https://www.shixiseng.com/intern/inn_znescgnpthh6
酒仙桥普天实业创新园北京链家总部,公司环境高达上、实习薪资高、健身房食堂应有尽有,可转正,北京,北京链家,0,com_zt1dgqkcck5j,4,不限,0,2018-10-23,1,数据分析实习生,"建筑房产,计算机/互联网","<p>
	工作职责：
</p>
<p>
	1）基于公司运营海量数据，运用数据挖掘的理论方法，准确、快速处理数据；<span>&nbsp;&nbsp;<span>&nbsp;</span></span>
</p>
2）深入理解业务部门提出的数据分析需求，支持面向业务的数据支持；<span>&nbsp;&nbsp;<span>&nbsp;</span></span><br>
3）基于对业务的深度理解，能在指导下建立数据商业模型，参与制定经营策略。<span>&nbsp;&nbsp;<span>&nbsp;</span>&nbsp;&nbsp;</span><br>
职位要求：<span>&nbsp;&nbsp;<span>&nbsp;</span></span><br>
1、重点高校本科及以上学历，计算机、数学、统计、经济学相关专业优先；<span>&nbsp;&nbsp;&nbsp;&nbsp;</span><br>
2、对<span>O2O</span>行业有浓厚兴趣，对数据洞察商业有充分的好奇心与探索欲望，能使用或能快速学习<span>SQL</span>语言；<span>&nbsp;&nbsp;&nbsp;&nbsp;</span><br>
3、对数据与业务有足够敏感性，逻辑思维缜密，独立思考能力强；<span>&nbsp;&nbsp;<span>&nbsp;</span></span><br>
4、有创新意识，并具备良好的学习能力、团队合作精神、沟通能力，有责任心，抗压能力强；<span>&nbsp;&nbsp;<span>&nbsp;</span></span><br>
5、实习时间不少于<span>6</span>个月（可转正），每周工作至少<span>4</span>天以上。",0,https://sxsimg.xiaoyuanzhao.com/8C/D4/8C0002C17113774048AD35A51ABA8FD4.jpg,250,pages/zwDetail/zwDetail?uuid=inn_lheeqjteq1jz,200,6,0,2018-10-09 09:48:47,中文,2000人以上,https://www.shixiseng.com/intern/inn_lheeqjteq1jz
上海杨浦区长阳路1687号长阳创谷A515,"大牛团队,股权激励,发展空间大,机器学习",可转正,上海,Fir.ai,0,com_hcmedevn1rfn,5,本科,0,2018-11-07,1,行业研究员,金融,<span>岗位职责：<br>1、 协助分析师梳理相关行业的研究逻辑、驱动因子，构建相关行业的数据链、产业链；<br>2、 协助分析师对上市公司进行经营、财务以及管理等方面的数据收集分析，构建相关投研智能化应用；<br>3、 参与宏观经济、行业经济资讯数据整理分析以及算法构建；<br>4、 参与公司数据产品的规划以及设计；<br>岗位要求：<br>1、985本科及以上学历，有券商行研经历优先；<br>2、熟悉国内资本市场情况；对经济数据有高度敏感性<br>3、具有良好的沟通能力，具有清晰的逻辑推理能力；<br>4、致力于用AI改变金融，<br>5、每周到岗工作不低于30小时</span>,0,https://sxsimg.xiaoyuanzhao.com/E9/49/E9576BAFA919A4B6062A27BE4D6FAD49.png,200,pages/zwDetail/zwDetail?uuid=inn_jk5zfycrobm4,150,4,0,2018-10-08 18:17:42,中文,15-50人,https://www.shixiseng.com/intern/inn_jk5zfycrobm4
北京网易研发中心,免费三餐~水果免费~弹性工作时间~,面议,北京,网易有道,0,com_a3zd13corkxd,4,本科,0,2019-01-31,1,数据挖掘实习生,移动互联网,"<strong>【</strong><span><strong>工作职责</strong></span><strong>】</strong><br>
从互联网的海量信息中抓取并且筛选出有价值的单语和双语数据，帮助机器翻译及相关产品提高翻译质量和语种支持能力，包括但不限于：<br>
&nbsp;* 机器翻译语料系统的抓取策略设计，模型构建，数据抽取等相关算法设计和开发<br>
&nbsp;* 新增语种的语言检测、分句、词法分析；<br>
&nbsp;* 双语对齐算法的实现和改进；<br>
&nbsp;* 双语数据的清洗和筛选；<br>
&nbsp;* 语料数据的分类；<br>
&nbsp;* 由于需要覆盖大量长尾数据及格式，对内容的精确抽取涉及到非常多的挑战。&nbsp;<br>
<br>
<strong>【</strong><span><strong>能力要求</strong></span><strong>】</strong><br>
&nbsp;* 计算机相关专业本科以上学历；<br>
&nbsp;* 有以下任意领域的实践经验：数据挖掘 / 信息检索 / 自然语言处理 / 机器学习 / 统计分析&nbsp; / Hadoop / Spark；<br>
&nbsp;* 对技术充满热情，勇于尝试，有较强创新的能力和快速学习能力；<br>
&nbsp;* 较强的发现、分析和解决技术问题的工程能力；<br>
&nbsp;* 熟悉Linux，熟悉java、C/C++、Python开发；<br>
&nbsp;* 良好的主动性、逻辑思维能力和沟通能力。<br>
<br>
<strong>【</strong><span><strong>加分项</strong></span><strong>】</strong><br>
&nbsp;* 精通Map-Reduce模型，具有使用Hadoop、Hive、Spark、Nutch等相关平台进行大数据处理和挖掘的经验；<br>
&nbsp;* 有过Office/PDF/HTML/XML等多种格式文档解析经验；<br>
&nbsp;* 懂得英语以外的其他外语；<br>
&nbsp;* 踏实，追求细节和完美。<br>
&nbsp;<br>
<strong>【</strong><span><strong>时间要求</strong></span><strong>】</strong><br>
&nbsp; 每周保证32小时的工作时间（其中至少12小时为工作日白天），三个月至半年的实习期<br>",0,https://sxsimg.xiaoyuanzhao.com/3D/31/3DFFD4ED4083B7B51971DC8210DEAD31.png,250,pages/zwDetail/zwDetail?uuid=inn_ezjwvz2njkdn,200,5,0,2018-10-08 17:24:14,中文,500-2000人,https://www.shixiseng.com/intern/inn_ezjwvz2njkdn
山东省济南市经十路20569号山东移动大楼16楼,大数据，建模,面议,济南,亚信科技,0,com_lwhkrtvopals,5,本科,0,2018-10-22,1,大数据分析挖掘工程师,通信,"<strong>该职位接受暑期实习。</strong><br>
<br>
<p>
	需求岗位：电信业大数据分析挖掘岗
</p>
<p>
	工作内容：电信业基础分析、数据探索、数据模型构建，辅助市场运营
</p>
<p>
	招聘人数：4人
</p>
<p>
	教育程度：本科以上
</p>
<p>
	工作经验：应届生
</p>
<p>
	知识技能：
</p>
<p>
	1）本科及以上学历，数学、统计分析相关专业
</p>
<p>
	2）掌握基本的市场分析方法和挖掘步骤，有较强的数据分析能力
</p>
<p>
	3）能够熟练运用SAS或SPSS等相关统计分析软件进行数据建模与分析
</p>
<p>
	4）具有一定的数据统计及数据挖掘理论
</p>
<p>
	5）熟悉中国电信业务和市场，具有电信行业工作经验者优先
</p>
<p>
	<br>
</p>
<p>
	6）熟悉主流数据库产品，具有相关数据分析工作经验者优先
</p>",0,https://sxsimg.xiaoyuanzhao.com/BA/3B/BAD25D660674E015E42C177A110C2A3B.png,150,pages/zwDetail/zwDetail?uuid=inn_jawuax4rjhzo,100,7,0,2018-10-08 17:18:18,中文,2000人以上,https://www.shixiseng.com/intern/inn_jawuax4rjhzo
杭州 西溪谷,公司培训好，福利多多~,面议,杭州,滴滴出行,0,com_bcazbfkbzt9d,5,不限,0,2018-11-01,1,HM 杭州 运营实习生（数据分析方向）,计算机/互联网,"<span style=""color:#191f25;font-size:14px;line-height:21px;background-color:#ffffff;"">岗位职责:</span><br>
<span style=""color:#191f25;font-size:14px;line-height:21px;background-color:#ffffff;"">1. 协助数据策略官做日常数据处理工作</span><br>
<p>
	<span style=""color:#191f25;font-size:14px;line-height:21px;background-color:#ffffff;"">2.&nbsp;</span><span style=""color:#191f25;font-size:14px;line-height:21px;background-color:#ffffff;"">跨部门沟通与其他团队对接和协同，完成本部门其它日常工作</span>
</p>
<p>
	<span style=""color:#191f25;font-size:14px;line-height:21px;background-color:#ffffff;""><br>
</span>
</p>
<span style=""color:#191f25;font-size:14px;line-height:21px;background-color:#ffffff;"">任职资格:</span><br>
<span style=""color:#191f25;font-size:14px;line-height:21px;background-color:#ffffff;"">1.有互联网公司实习经验优先，能够适应快节奏工作，有一定的自驱力及执行力</span><br>
<span style=""color:#191f25;font-size:14px;line-height:21px;background-color:#ffffff;"">2.良好的沟通理解能力</span><br>
<span style=""color:#191f25;font-size:14px;line-height:21px;background-color:#ffffff;"">3.每周能够实习时间4-5天优先，工作态度踏实</span><br>
<span style=""color:#191f25;font-size:14px;line-height:21px;background-color:#ffffff;"">4.经管、计算机专业等优先</span><br>
<span style=""color:#191f25;font-size:14px;line-height:21px;background-color:#ffffff;"">5.熟练使用excel, 有SPSS 或R等操作基础为加分项。</span>",0,https://sxsimg.xiaoyuanzhao.com/3E/AF/3E4255D3B3EA03C6AD8781596746E0AF.jpg,200,pages/zwDetail/zwDetail?uuid=inn_ilqsudpjeqjs,150,4,0,2018-10-08 16:27:57,中文,2000人以上,https://www.shixiseng.com/intern/inn_ilqsudpjeqjs
百度科技园,大平台、高福利,面议,北京,百度,0,com_x4a6qyeln5gj,4,本科,0,2018-11-16,1,实习算法工程师,互联网,"<p>
	工作职责:-运用机器学习、数据挖掘技术处理海量数据，分析与挖掘潜在规律和关联，认识、建模并解决实际问题，包括搜索相关性提高、推荐效果提升等  -研究数据挖掘或统计学习领域等技术，用于搜索相关性、推荐系统效果的改善和优化   -通过对数据的敏锐洞察，深入挖掘产品潜在价值和需求
</p>
<p>
	任职资格:  -全日制本科及以上学历，2020年毕业优先，实习时间至少3个月，每周至少4天  -计算机、数学、统计相关专业，具备扎实的数学和算法功底-具备机器学习、自然语言处理、数据挖掘等其中至少一种研究背景或项目经历   -能熟练使用至少一门编程语言，包括但不限于Python,C/C++,Java,R等-具备较强的独立分析、解决问题能力和良好的团队合作精神
</p>",0,https://sxsimg.xiaoyuanzhao.com/D6/AA/D6B364EB408649F1DA7A5C6BBFE47DAA.jpg,200,pages/zwDetail/zwDetail?uuid=inn_ie6nczqipuw6,150,4,0,2018-10-08 16:07:50,中文,2000人以上,https://www.shixiseng.com/intern/inn_ie6nczqipuw6
重庆渝北区光电园周边,电信运营商行业数据挖掘前景好，公司行业排名靠前，优秀者可转正,面议,重庆,亚信科技,0,com_lwhkrtvopals,5,硕士,0,2018-10-30,1,大数据挖掘分析实习生,通信,"<p>
	1、负责大数据挖掘模型的数据分析、探索
</p>
<p>
	2、协助建模人员构建数据挖掘模型，对模型进行调优
</p>
<p>
	3、模型输出用户的二次细分（如，聚类）及特征分析
</p>
<p>
	4、基于模型用户特征的营销场景辅助设计
</p>
<p>
	5、数据分析报告撰写
</p>",0,https://sxsimg.xiaoyuanzhao.com/BA/3B/BAD25D660674E015E42C177A110C2A3B.png,2,pages/zwDetail/zwDetail?uuid=inn_gvnadfyajrll,1,6,0,2018-10-08 15:34:15,中文,2000人以上,https://www.shixiseng.com/intern/inn_gvnadfyajrll
北京市朝阳区东直门外斜街五十六号产业园A座111室,职位晋升渠道明确、薪资福利完善、职场氛围活跃、老板nice,面议,北京,法伯宏业,0,com_jvhla3agjeuy,4,本科,0,2018-10-22,1,数据分析实习生,企业服务,"<p style=""text-align:left;"">岗位职责：</p><p style=""text-align:left;"">1、数据的整理、收录、和简单的统计分析；</p><p style=""text-align:left;"">2、领导交办的其他日常工作。</p><p style=""text-align:left;"">任职要求：</p><p style=""text-align:left;"">1、大学统招本科学历及以上，数学，统计学相关专业</p><p style=""text-align:left;"">2、善于表达，良好的语言组织能力及沟通能力；</p><p style=""text-align:left;"">3、能够在工作中发挥主观能动性，具备较强责任心及抗压力；</p><p style=""text-align:left;"">4、实习时间要求一周能保证至少4天，实习周期3个月以上，能保证实习6个月以上的优先考虑。</p><p style=""text-align:left;""><br></p><p style=""text-align:left;"">面试时间：工作日10：00am—5：00pm</p><p style=""text-align:left;"">面试地点：北京市朝阳区东直门外斜街五十六号产业园A座111室</p>",0,https://sxsimg.xiaoyuanzhao.com/94/8B/94A810E9996393E2714B02794AACE38B.png,150,pages/zwDetail/zwDetail?uuid=inn_gtj6cmc6vij6,100,9,0,2018-10-08 15:04:50,中文,15-50人,https://www.shixiseng.com/intern/inn_gtj6cmc6vij6
上海市沪闵路6088号莘庄龙之梦商务楼2208室,海归博士后的实习助理，转正机会，氛围轻松，弹性工作，无限零食,可转正,上海,极熵数据,0,com_6bjq93en7ped,3,本科,0,2018-10-22,1,数据挖掘工程师实习生,计算机/互联网,"<p>
	<span style=""font-size:14px;"">【岗位职责】（</span><span style=""font-size:14px;"">Job Description</span><span style=""font-size:14px;"">）</span><span></span>
</p>
<p>
	<span style=""font-size:14px;"">1、</span><span style=""font-size:14px;"">学习理解业务场景</span><span></span>
</p>
<p>
	<span style=""font-size:14px;"">2、</span><span style=""font-size:14px;"">调研数据挖掘前沿技术</span><span></span>
</p>
<p>
	<span style=""font-size:14px;"">3、</span><span style=""font-size:14px;"">工业大数据处理与分析</span><span></span>
</p>
<p>
	<span style=""font-size:14px;"">4、</span><span style=""font-size:14px;"">针对业务场景的数据挖掘算法设计和实现</span><span></span>
</p>
<p>
	<span></span>
</p>
<p>
	<span style=""font-size:14px;"">【职位要求】（</span><span style=""font-size:14px;"">Job Requirements</span><span style=""font-size:14px;"">）</span><span></span>
</p>
<p>
	<span></span>
</p>
<p>
	<span style=""font-size:14px;"">1、2019年毕业的本科及硕士在校生，计算机相关专业（上海高校优先）</span>
</p>
<p>
	<span style=""font-size:14px;"">2、至少精通一门编程语言，对数据结构和算法设计有深刻的理解</span>
</p>
<p>
	<span style=""font-size:14px;"">3、掌握机器学习基本算法（降维，分类，聚类，回归，贝叶斯方法等）</span>
</p>
<p>
	<span style=""font-size:14px;"">4、熟悉最优化算法、分布式计算或高性能并行计算者优先</span>
</p>
<p>
	<span style=""font-size:14px;"">5、实习时间至少半年，一周至少三天</span>
</p>
<p>
	<span></span><span></span>
</p>
<p>
	<span></span>
</p>
<p>
	<span style=""font-size:14px;"">【工作环境】（</span><span style=""font-size:14px;"">Working Circumstance</span><span style=""font-size:14px;"">）</span><span style=""font-size:14px;"">&nbsp;</span>
</p>
<p>
	<span style=""font-size:14px;"">1、免费水果</span><span style=""font-size:14px;"">、零食和娱乐，劳逸结合，吃货天地</span>
</p>
<p>
	<span style=""font-size:14px;"">2、</span><span style=""font-size:14px;"">弹性工作制，再也不用担心迟到一分钟就扣钱了，人性化办公你值得拥有</span>
</p>
<p>
	<span style=""font-size:14px;"">3、隔壁就是</span><span style=""font-size:14px;"">莘庄龙之梦，吃喝玩乐应有尽有，地铁1/5号线直达</span><span style=""font-size:14px;"">&nbsp;</span>
</p>
<p>
	<span style=""font-size:14px;"">4、</span><span style=""font-size:14px;"">具有吸引力的薪资待遇，供需关系决定价格，只要你足够优秀就放马过来</span><span style=""font-size:14px;"">&nbsp;</span>
</p>
<span style=""font-size:14px;"">5、扁平化管理，领导Nice，同事有爱</span>",0,https://sxsimg.xiaoyuanzhao.com/75/1B/75272C700493FE14C326DE7B868AF11B.png,300,pages/zwDetail/zwDetail?uuid=inn_h3uwrpuakyc8,200,10,0,2018-10-08 14:15:11,中文,50-150人,https://www.shixiseng.com/intern/inn_h3uwrpuakyc8
广州天河区棠下汇鑫大厦3楼,五险一金、海外旅游、包午晚餐下午茶、团队活跃,面议,广州,3k游戏,0,com_bxxc8dj7elfi,4,本科,0,2019-01-01,1,数据挖掘（2019校招）,计算机/互联网,"岗位职责：<br>
1、负责数据平台产品业务、运营支撑业务相关的数据挖掘工作；&nbsp;<br>
2、对所负责数据挖掘需求进行规范设计，合理安排进度和保证质量；&nbsp;<br>
3、根据公司业务发展需要，完成对数据的采集、分析、存储模块开发；&nbsp;<br>
4、对海量数据进行分析挖掘，设计研发有效的策略和算法模块；&nbsp;<br>
5、积极参与公司知识产权体系建设、丰富技术文档等内容；&nbsp;<br>
6、参与大数据产学研合作，撰写项目申报书、软件著作权等材料；&nbsp;<br>
7、完成上级交办的其它任务。<br>
任职要求：<br>
1、热爱数据挖掘工作，有相关教育背景；&nbsp;<br>
2、做事认真负责，重视工作执行细节；&nbsp;<br>
3、有较强的责任心和学习、总结能力；&nbsp;<br>
<p>
	4、对数据敏感，有较强的逻辑思维能力和问题分析能力；
</p>
<p>
	<br>
</p>
<p>
	<br>
</p>
<p>
	<p>
		2019届3K游戏校园招聘宣讲会正式启动！！！
	</p>
	<p>
		选择3K游戏，上市公司+过亿的产品运营基础+广阔的成长平台，高年薪+高职业增长，让你超越不凡！
	</p>
	<p>
		加入3K游戏！2019，指尖悦动因你更精彩！
	</p>
	<p>
		具体宣讲会行程如下，更多校招资讯请关注“3K游戏HR”，掌握实时校招动态！
	</p>
	<p>
		3K校招行程：
	</p>
	<p>
		广东工业大学 ——10月09日 19：00-21:30——大学城校区教6-102
	</p>
	<p>
		华南农业大学 ——10月16日 19：00-21:30 ——园艺报告厅
	</p>
	<p>
		武汉理工学院 ——10月30日 19:00-21:30——马房山校区东院就业楼二号厅
	</p>
	<p>
		中山大学——10月下旬—— 地点待定
	</p>
</p>",0,https://sxsimg.xiaoyuanzhao.com/15/BD/153004CCB7572E330B045B96357D6ABD.png,300,pages/zwDetail/zwDetail?uuid=inn_mkg7b0r8h8z9,250,8,0,2018-10-08 11:32:04,中文,150-500人,https://www.shixiseng.com/intern/inn_mkg7b0r8h8z9
凯宾路206号平安大厦,提供有学习机会的实习经验,面议,上海,金融壹账通,0,com_y4oomx7zm5wd,3,本科,0,2018-10-22,1,数据挖掘分析,互联网金融,"公司介绍：<br>
<br>
平安金融科技（现名金融壹账通）为中国平安（保险）集团互联网金融生态圈的重要成员公司，业务覆盖互联网零售、征信、贷款、同业、金融科技等多种互联网金融业务，在互联网金融界处于领先地位。公司发展迅速，荟集来自于传统金融、互联网、顶级咨询公司的各类菁英，致力于成为中国领先的开放式互联网金融产品/服务及技术平台<br>
<p>
	<br>
</p>
<p>
	<p>
		职责描述：<span></span>
	</p>
	<p>
		<span>&nbsp;</span>
	</p>
	<p>
		l&nbsp; 参与大数据前沿新技术探索及应用，包括智能投资顾问<span>,</span>评分卡<span>,</span>用户画像系统等。<span></span>
	</p>
	<p>
		l&nbsp; 负责业务相关的算法设计、开发、性能优化和单元测试；负责算法相关的数据处理；负责算法相关文档编写<span></span>
	</p>
	<p>
		<span>&nbsp;</span>
	</p>
	<p>
		资质与能力要求：<span><br>
1. &nbsp;&nbsp;</span>知名大学本科以上学历<span>, </span>学业优秀；理工科专业；<span><br>
2. &nbsp;&nbsp;&nbsp;</span>具有一定的编码经验，熟练使用至少一种常用统计工具<span>SAS</span>、<span>R</span>、<span>Python</span>、<span>SQL </span>等，<span>python</span>优先；<span><br>
3. &nbsp;&nbsp;&nbsp;</span>学习能力强，善于沟通，思维敏捷，对数据分析感兴趣，未来希望在大数据领域发展；<span><br>
4. &nbsp;&nbsp;&nbsp;</span>至少实习<span>3</span>个月以上，每周<span>3</span>天；<span></span>
	</p>
</p>
<br>",0,https://sxsimg.xiaoyuanzhao.com/5F/32/5F02588635A88C0ABFF009D4BC383F32.jpg,200,pages/zwDetail/zwDetail?uuid=inn_jy7pxslnaebp,150,5,0,2018-10-08 11:00:56,中文,500-2000人,https://www.shixiseng.com/intern/inn_jy7pxslnaebp
东城区朝阳门银河SOHO A座,高平台、海外项目、大神带飞、包午晚餐、无限量零食饮料,可转正,北京,Zenjoy,0,com_iye21cignpy3,5,本科,0,2018-10-22,1,数据挖掘工程实习生,计算机/互联网,<p><span>岗位职责：<span>&nbsp;</span></span></p><p><span>1、负责在线视频内容平台上的海量用户信息挖掘<span>&nbsp;</span></span></p><p><span>2、负责在线视频内容平台上的海量内容相关信息挖掘<span>&nbsp;</span></span></p><p><span>3、参与个性化推荐算法相关的开发<span>&nbsp;</span></span></p><p><span><span><br></span></span></p><p><span></span></p><p><span>任职要求：<span>&nbsp;</span></span></p><p><span>1、具备良好的计算机技术基础及数据挖掘、机器学习算法基础<span>&nbsp;</span></span></p><p><span>2、熟练使用python<span>&nbsp;</span></span></p><p><span>3、熟练使用spark等大数据工具<span>&nbsp;</span></span></p><p><span>4、熟悉java的加分，有过大规模数据挖掘经验的加分</span></p><p><span><br></span></p><p><span></span></p><p><br></p>,0,https://sxsimg.xiaoyuanzhao.com/05/55/05794256C1ED2C1F174C4D1A54579555.jpg,300,pages/zwDetail/zwDetail?uuid=inn_kjpfah83kugk,250,6,0,2018-10-08 10:58:29,中文,150-500人,https://www.shixiseng.com/intern/inn_kjpfah83kugk
成都天府新区科学城清华四川能源互联网研究院,年轻、有激情、轻松、愉悦的团队氛围,面议,成都,清华四川能源互联网研究院,0,com_qb3eb5thrqbd,3,本科,0,2018-10-22,1,数据挖掘实习生（能源传感研究所）,"电气,能源","<p style=""text-align:center;""><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">清华四川能源互联网研究院实习生招聘</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">研究院简介：</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">清华四川能源互联网研究院（以下简称研究院）成立于2016年3月，由清华大学与四川省共同创建。研究院依托清华大学电机系，致力于践行习近平总书记提出的能源“四个革命、一个合作”战略思想（推动能源消费革命、能源供给革命、能源技术革命和能源体制革命，全方位加强国际合作，实现开放条件下的能源安全），积极开展能源互联网的前沿研究和产业培育。</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">作为清华大学、四川省、美国华盛顿大学、美国华盛顿州在“气候智慧型/低碳城市”建设领域开展“2+2”合作的重要技术依托、交流平台和承载单位，研究院积极响应“能源革命”和“互联网+”行动的号召，以提高我国能源支撑保障能力，推进我国能源结构调整、促进全社会节能减排与能源消费升级，拓展能源国际合作，推进我国能源科技创新为目标，充分吸纳国内外能源相关领域的优秀人才，大力推动学科交叉融合，开展能源互联网核心技术研究及成果转化，建设能源互联网新型业态的科技转化中心、产业孵化基地和人才汇聚平台。</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">研究院建院一年半以来，凝聚形成能源装备与安全、储能与智能电网、能量管理与交易、能源芯片与传感、氢能与燃料电池技术等五大发展方向，22只创新创业团队，共计260余人，其中博士50人，硕士140人，本科68人，其他3人；国外引进（斯坦福大学、麻省理工大学等）26人，清华大学59人，其他院校（电子科大、四川大学、西安交大等）176人。</span></p><br><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">实习期待遇：本科2000元/月，硕士2500元/月，博士3000元/月</span></p><p><br></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">欢迎大家来研究院实习/工作，我们提供给你：</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">1、最前沿的学术交流；</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">2、国际项目合作舞台；</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">3、国际一流学术导师辅导；</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">4、量身打造的人才培养计划；</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">5、宽广的职业发展路径；</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">6、年轻、有激情、轻松、愉悦的团队氛围</span></p><p><br></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">工作职责:</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">1、根据业务需求设计实验样本数据收集方法，以及前期数据准备工作。</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">2、协助进行数据的机器学习算法设计与优化，包括室内定位，时序分析预测，异常检测等。</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">3、对设计的算法进行详细的文档编写，并进行相关文件的规范化输出。</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">4、根据业务需求，参与数据库的设计。</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">任职要求:</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">1、计算机、数学、物理或相关专业大三或研二学生，了解电力技术者优先考虑。</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">2、了解数据库基本原理，熟悉计算机算法导论。</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">3、了解机器学习算法如随机森林、卷积网络、聚类分析、LSTM等</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">4、了解深度网络框架如Tensorflow，Deeplearning4j等。</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">5、优秀的学习能力和团队协作能力。</span><span></span></p>",0,https://sxsimg.xiaoyuanzhao.com/E7/F7/E7F356E4041A136D288E70D7DA4BECF7.jpg,150,pages/zwDetail/zwDetail?uuid=inn_yxigrtjxivzm,100,6,0,2018-10-08 10:23:45,中文,150-500人,https://www.shixiseng.com/intern/inn_yxigrtjxivzm
中关村国际创新大厦606,提供转正机会,可转正,北京,博慧医数,0,com_1xrjthwmj2k5,5,本科,0,2018-10-22,1,数据分析师,计算机/互联网,"<p>
	<span> </span>
</p>
<p>
	【岗位职责】<span>&nbsp;<br>
1</span>．编程或利用数据分析工具进行数据统计分析。<span>&nbsp;</span> 
</p>
<p>
	2. &nbsp;产生数据统计分析的报表，图表等可视化产品。<span></span> 
</p>
<p>
	3．驻场为客户解决数据统计分析中可能涉及的问题，并提供相关的咨询服务。<span>&nbsp;</span> 
</p>
<p>
	4．根据公司的要求，完成各种技术文档。<span></span> 
</p>
<p>
	&nbsp;
</p>
<p>
	【任职要求】<span>&nbsp;<br>
1</span>、国家统招全日制大学毕业，本科或本科以上学历。<span></span> 
</p>
<p>
	2、统计、应用数学、或计算机等相关专业。<span></span> 
</p>
<p>
	3、熟悉基本的<span>Linux</span>系统操作。<span></span> 
</p>
<p>
	4、熟练使用<span>python</span>相关库进行数据挖掘和分析。<span></span> 
</p>
<p>
	5、能够用<span>python</span>进行基本的前后端交流，比如<span>json</span>或<span>xml</span>格式。<span></span> 
</p>
<p>
	6、熟练使用一种或几种<span>EXCLE</span>、<span>SPSS</span>、<span>QUANVERT</span>、<span>SAS</span>等统计软件<span></span> 
</p>
<p>
	7、熟悉<span>git </span>开发流程，有良好的协同编程习惯。<span></span> 
</p>
<p>
	8、有文档意识，积极完善负责模块文档和接口文档。<span></span> 
</p>
<p>
	9、能够适应量化的绩效考核，按照既定计划完成任务。<span></span> 
</p>
<p>
	10、能够接受出差任务。<span></span> 
</p>
<p>
	11、有学习意识，愿意自我不断提升者优先。<span></span> 
</p>
12、有医疗项目背景者优先。
<p>
	<br>
</p>
<p>
	<br>
</p>
<p>
	<br>
</p>",0,https://sxsimg.xiaoyuanzhao.com/8A/4D/8A895F3FDD2064538A889F79F286364D.jpg,194,pages/zwDetail/zwDetail?uuid=inn_bi26d8n2qzer,100,4,0,2018-10-08 09:30:53,中文,15-50人,https://www.shixiseng.com/intern/inn_bi26d8n2qzer
